restaurant_id,house_no,street_name,[street_name],city_name,[city_name],_,_,_
350,400,s. main st. (highway one),s.:::main:::st.:::(highway:::one):::,fort bragg,fort:::bragg:::,_,_,_
351,1600,old bayshore highway,old:::bayshore:::highway:::,burlingame,burlingame:::,_,_,_
352,1981,diamond blvd.,diamond:::blvd.:::,concord,concord:::,_,_,_
353,6126,medaue place,medaue:::place:::,oakland,oakland:::,_,_,_
354,1410,s. cabrillo hwy.,s.:::cabrillo:::hwy.:::,half moon bay,half:::moon:::bay:::,_,_,_
355,blvd,blvd:::,milpitas,milpitas:::,_,_,_
356,unknown,unknown:::,unknown,unknown:::,_,_,_
357,26270,dolores,dolores:::,carmel,carmel:::,_,_,_
358,2434,mission st,mission:::st:::,san francisco,san:::francisco:::,_,_,_
359,3340,mowry ave,mowry:::ave:::,fremont,fremont:::,_,_,_
360,1919,ocean avenue,ocean:::avenue:::,san francisco,san:::francisco:::,_,_,_
361,1516,broadway,broadway:::,san francisco,san:::francisco:::,_,_,_
362,4031,balboa,balboa:::,san francisco,san:::francisco:::,_,_,_
363,2115,irving st,irving:::st:::,san francisco,san:::francisco:::,_,_,_
364,929,e duane ave,e:::duane:::ave:::,sunnyvale,sunnyvale:::,_,_,_
365,9071,soquel dr,soquel:::dr:::,aptos,aptos:::,_,_,_
366,8035,soquel dr ste 21,soquel:::dr:::ste:::21:::,aptos,aptos:::,_,_,_
367,1815,s bascom ave,s:::bascom:::ave:::,campbell,campbell:::,_,_,_
368,851,w hamilton ave,w:::hamilton:::ave:::,campbell,campbell:::,_,_,_
369,2895,s bascom ave,s:::bascom:::ave:::,campbell,campbell:::,_,_,_
370,427,capitola ave,capitola:::ave:::,capitola,capitola:::,_,_,_
371,1855,41st ave # r-6,41st:::ave:::#:::r-6:::,capitola,capitola:::,_,_,_
372,7,san pedro rd,san:::pedro:::rd:::,colma,colma:::,_,_,_
373,1058,shell blvd,shell:::blvd:::,foster city,foster:::city:::,_,_,_
374,1026,foster city blvd,foster:::city:::blvd:::,foster city,foster:::city:::,_,_,_
375,1458,pollard rd,pollard:::rd:::,los gatos,los:::gatos:::,_,_,_
376,14107,winchester blvd # s,winchester:::blvd:::#:::s:::,los gatos,los:::gatos:::,_,_,_
377,1320,el camino real,el:::camino:::real:::,millbrae,millbrae:::,_,_,_
378,90,s abel st,s:::abel:::st:::,milpitas,milpitas:::,_,_,_
379,750,e calaveras blvd,e:::calaveras:::blvd:::,milpitas,milpitas:::,_,_,_
380,1818,milmont dr,milmont:::dr:::,milpitas,milpitas:::,_,_,_
381,89,s park victoria dr,s:::park:::victoria:::dr:::,milpitas,milpitas:::,_,_,_
382,1549,landess ave,landess:::ave:::,milpitas,milpitas:::,_,_,_
383,72,s park victoria dr,s:::park:::victoria:::dr:::,milpitas,milpitas:::,_,_,_
384,1228,s abel st,s:::abel:::st:::,milpitas,milpitas:::,_,_,_
385,62,dixon rd,dixon:::rd:::,milpitas,milpitas:::,_,_,_
386,1470,n milpitas blvd,n:::milpitas:::blvd:::,milpitas,milpitas:::,_,_,_
387,212,castro st,castro:::st:::,mountain view,mountain:::view:::,_,_,_
388,303,san pedro ave,san:::pedro:::ave:::,pacifica,pacifica:::,_,_,_
389,855,main st,main:::st:::,redwood city,redwood:::city:::,_,_,_
390,2211,gellert blvd,gellert:::blvd:::,south san francisco,south:::san:::francisco:::,_,_,_
391,480,san anselmo ave s,san:::anselmo:::ave:::s:::,san bruno,san:::bruno:::,_,_,_
392,130,el camino real,el:::camino:::real:::,san bruno,san:::bruno:::,_,_,_
393,354,el camino real,el:::camino:::real:::,san bruno,san:::bruno:::,_,_,_
394,370,san bruno ave w,san:::bruno:::ave:::w:::,san bruno,san:::bruno:::,_,_,_
395,649,san mateo ave,san:::mateo:::ave:::,san bruno,san:::bruno:::,_,_,_
396,576,san mateo ave,san:::mateo:::ave:::,san bruno,san:::bruno:::,_,_,_
397,1195,laurel st,laurel:::st:::,san carlos,san:::carlos:::,_,_,_
398,66,club dr,club:::dr:::,san carlos,san:::carlos:::,_,_,_
399,374,e santa clara st,e:::santa:::clara:::st:::,san jose,san:::jose:::,_,_,_
400,301,e santa clara st # c,e:::santa:::clara:::st:::#:::c:::,san jose,san:::jose:::,_,_,_
401,1006,e santa clara st,e:::santa:::clara:::st:::,san jose,san:::jose:::,_,_,_
402,2859,senter rd,senter:::rd:::,san jose,san:::jose:::,_,_,_
403,198,w santa clara st,w:::santa:::clara:::st:::,san jose,san:::jose:::,_,_,_
404,795,s 2nd st,s:::2nd:::st:::,san jose,san:::jose:::,_,_,_
405,6081,meridian ave # f,meridian:::ave:::#:::f:::,san jose,san:::jose:::,_,_,_
406,797,e julian st,e:::julian:::st:::,san jose,san:::jose:::,_,_,_
407,674,n 13th st # a,n:::13th:::st:::#:::a:::,san jose,san:::jose:::,_,_,_
408,457,e san carlos st,e:::san:::carlos:::st:::,san jose,san:::jose:::,_,_,_
409,3017,meridian ave,meridian:::ave:::,san jose,san:::jose:::,_,_,_
410,1749,alum rock ave,alum:::rock:::ave:::,san jose,san:::jose:::,_,_,_
411,unknown,unknown:::,unknown,unknown:::,_,_,_
412,2384,senter rd,senter:::rd:::,san jose,san:::jose:::,_,_,_
413,80,s 2nd st,s:::2nd:::st:::,san jose,san:::jose:::,_,_,_
414,974,lundy ave,lundy:::ave:::,san jose,san:::jose:::,_,_,_
415,2345,mckee rd,mckee:::rd:::,san jose,san:::jose:::,_,_,_
416,348,e santa clara st,e:::santa:::clara:::st:::,san jose,san:::jose:::,_,_,_
417,439,camille cir unit 15,camille:::cir:::unit:::15:::,san jose,san:::jose:::,_,_,_
418,3656,cherry ave,cherry:::ave:::,san jose,san:::jose:::,_,_,_
419,3680,stevens creek blvd # c,stevens:::creek:::blvd:::#:::c:::,san jose,san:::jose:::,_,_,_
420,2863,senter rd,senter:::rd:::,san jose,san:::jose:::,_,_,_
421,2597,senter rd,senter:::rd:::,san jose,san:::jose:::,_,_,_
422,2593,senter rd,senter:::rd:::,san jose,san:::jose:::,_,_,_
423,2857,senter rd # c,senter:::rd:::#:::c:::,san jose,san:::jose:::,_,_,_
424,1939,alum rock ave # h,alum:::rock:::ave:::#:::h:::,san jose,san:::jose:::,_,_,_
425,535,e santa clara st,e:::santa:::clara:::st:::,san jose,san:::jose:::,_,_,_
426,185,park ave,park:::ave:::,san jose,san:::jose:::,_,_,_
427,32,42nd ave,42nd:::ave:::,san mateo,san:::mateo:::,_,_,_
428,3708,s el camino real,s:::el:::camino:::real:::,san mateo,san:::mateo:::,_,_,_
429,2456,s el camino real,s:::el:::camino:::real:::,san mateo,san:::mateo:::,_,_,_
430,500,lawrence expy # c,lawrence:::expy:::#:::c:::,santa clara,santa:::clara:::,_,_,_
431,3484,el camino real,el:::camino:::real:::,santa clara,santa:::clara:::,_,_,_
432,61,washington st,washington:::st:::,santa clara,santa:::clara:::,_,_,_
433,1111,el camino real,el:::camino:::real:::,santa clara,santa:::clara:::,_,_,_
434,1547,pacific ave # b,pacific:::ave:::#:::b:::,santa cruz,santa:::cruz:::,_,_,_
435,105,hagemann ave,hagemann:::ave:::,santa cruz,santa:::cruz:::,_,_,_
436,1733,seabright ave,seabright:::ave:::,santa cruz,santa:::cruz:::,_,_,_
437,533,ocean st,ocean:::st:::,santa cruz,santa:::cruz:::,_,_,_
438,4303,1/2 scotts valley dr,1/2:::scotts:::valley:::dr:::,scotts valley,scotts:::valley:::,_,_,_
439,4610,soquel dr,soquel:::dr:::,soquel,soquel:::,_,_,_
440,3045,porter st,porter:::st:::,soquel,soquel:::,_,_,_
441,4720,soquel dr,soquel:::dr:::,soquel,soquel:::,_,_,_
442,542,lakeside dr # 3,lakeside:::dr:::#:::3:::,sunnyvale,sunnyvale:::,_,_,_
443,219,e washington ave,e:::washington:::ave:::,sunnyvale,sunnyvale:::,_,_,_
444,172,s murphy ave,s:::murphy:::ave:::,sunnyvale,sunnyvale:::,_,_,_
445,unknown,unknown:::,unknown,unknown:::,_,_,_
446,1031,e duane ave # i,e:::duane:::ave:::#:::i:::,sunnyvale,sunnyvale:::,_,_,_
447,307,n fairoaks ave,n:::fairoaks:::ave:::,sunnyvale,sunnyvale:::,_,_,_
448,1230,grant ave.,grant:::ave.:::,san francisco,san:::francisco:::,_,_,_
449,799,gravenstein hwy s,gravenstein:::hwy:::s:::,sebastopol,sebastopol:::,_,_,_
450,760,clay st,clay:::st:::,san francisco,san:::francisco:::,_,_,_
451,1107,market st,market:::st:::,san francisco,san:::francisco:::,_,_,_
452,2520,noriega st,noriega:::st:::,san francisco,san:::francisco:::,_,_,_
453,1205,el camino real,el:::camino:::real:::,santa clara,santa:::clara:::,_,_,_
454,2277,el camino real,el:::camino:::real:::,santa clara,santa:::clara:::,_,_,_
455,5101,great america parkway / westin hotel,great:::america:::parkway:::/:::westin:::hotel:::,santa clara,santa:::clara:::,_,_,_
456,2030,union st,union:::st:::,san francisco,san:::francisco:::,_,_,_
457,5720,mowry school rd,mowry:::school:::rd:::,newark,newark:::,_,_,_
458,2420,lombard (at scott),lombard:::(at:::scott):::,san francisco,san:::francisco:::,_,_,_
459,1475,polk st,polk:::st:::,san francisco,san:::francisco:::,_,_,_
460,900,pine st.,pine:::st.:::,san francisco,san:::francisco:::,_,_,_
461,2545,polk st.,polk:::st.:::,san francisco,san:::francisco:::,_,_,_
462,2,stanford shopping center,stanford:::shopping:::center:::,palo alto,palo:::alto:::,_,_,_
463,637,so. b st.,so.:::b:::st.:::,san mateo,san:::mateo:::,_,_,_
464,1227,park st,park:::st:::,alameda,alameda:::,_,_,_
465,820,parker st bldg 13,parker:::st:::bldg:::13:::,berkeley,berkeley:::,_,_,_
466,2045,allston way,allston:::way:::,berkeley,berkeley:::,_,_,_
467,3170,college ave,college:::ave:::,berkeley,berkeley:::,_,_,_
468,2000,powell st,powell:::st:::,emeryville,emeryville:::,_,_,_
469,4240,hollis st,hollis:::st:::,emeryville,emeryville:::,_,_,_
470,310,main st,main:::st:::,los altos,los:::altos:::,_,_,_
471,125,w main st,w:::main:::st:::,los gatos,los:::gatos:::,_,_,_
472,869,santa cruz ave,santa:::cruz:::ave:::,menlo park,menlo:::park:::,_,_,_
473,233,w main ave # b,w:::main:::ave:::#:::b:::,morgan hill,morgan:::hill:::,_,_,_
474,1040,grant rd ste 160,grant:::rd:::ste:::160:::,mountain view,mountain:::view:::,_,_,_
475,1011,1st st,1st:::st:::,napa,napa:::,_,_,_
476,1408,clay st,clay:::st:::,napa,napa:::,_,_,_
477,180,grand ave ste 115,grand:::ave:::ste:::115:::,oakland,oakland:::,_,_,_
478,2204,broadway,broadway:::,oakland,oakland:::,_,_,_
479,642,ramona st,ramona:::st:::,palo alto,palo:::alto:::,_,_,_
480,1300,polk,polk:::,san francisco,san:::francisco:::,_,_,_
481,320,cedar st # a,cedar:::st:::#:::a:::,santa cruz,santa:::cruz:::,_,_,_
482,1634,seabright ave,seabright:::ave:::,santa cruz,santa:::cruz:::,_,_,_
483,unknown,unknown:::,unknown,unknown:::,_,_,_
484,12840,saratoga sunnyvale rd,saratoga:::sunnyvale:::rd:::,saratoga,saratoga:::,_,_,_
485,4763,soquel dr,soquel:::dr:::,soquel,soquel:::,_,_,_
486,2909,ygnacio valley rd,ygnacio:::valley:::rd:::,walnut creek,walnut:::creek:::,_,_,_
487,hill rd. next to whole foods,hill:::rd.:::next:::to:::whole:::foods:::,los gatos,los:::gatos:::,_,_,_
488,1200,or 1300 something on gilman st.,or:::1300:::something:::on:::gilman:::st.:::,berkeley,berkeley:::,_,_,_
489,2310,mendocino ave,mendocino:::ave:::,santa rosa,santa:::rosa:::,_,_,_
490,515,hahman dr,hahman:::dr:::,santa rosa,santa:::rosa:::,_,_,_
491,122,w napa st,w:::napa:::st:::,sonoma,sonoma:::,_,_,_
492,19161,sonoma hwy,sonoma:::hwy:::,sonoma,sonoma:::,_,_,_
493,278,university ave.,university:::ave.:::,palo alto,palo:::alto:::,_,_,_
494,220,hamilton,hamilton:::,palo alto,palo:::alto:::,_,_,_
495,260,lorton avenue,lorton:::avenue:::,burlingame,burlingame:::,_,_,_
496,2134,polk st,polk:::st:::,san francisco,san:::francisco:::,_,_,_
497,shore shopping center,shore:::shopping:::center:::,alameda,alameda:::,_,_,_
498,1872,a st,a:::st:::,antioch,antioch:::,_,_,_
499,324,g st,g:::st:::,antioch,antioch:::,_,_,_
500,217,appleton dr,appleton:::dr:::,aptos,aptos:::,_,_,_
501,1983,shattuck ave,shattuck:::ave:::,berkeley,berkeley:::,_,_,_
502,6258,bethel island rd,bethel:::island:::rd:::,bethel island,bethel:::island:::,_,_,_
503,504,bay ave,bay:::ave:::,capitola,capitola:::,_,_,_
504,295,lake merced blvd,lake:::merced:::blvd:::,daly city,daly:::city:::,_,_,_
505,357,los cerritos ave,los:::cerritos:::ave:::,el cerrito,el:::cerrito:::,_,_,_
506,3333,n texas st,n:::texas:::st:::,fairfield,fairfield:::,_,_,_
507,6259,graham hill rd,graham:::hill:::rd:::,felton,felton:::,_,_,_
508,1029,arnold dr ste 3,arnold:::dr:::ste:::3:::,martinez,martinez:::,_,_,_
509,325,sharon park dr,sharon:::park:::dr:::,menlo park,menlo:::park:::,_,_,_
510,380,s main st,s:::main:::st:::,milpitas,milpitas:::,_,_,_
511,174,cesta st,cesta:::st:::,napa,napa:::,_,_,_
512,542,grand ave,grand:::ave:::,oakland,oakland:::,_,_,_
513,718,franklin st,franklin:::st:::,oakland,oakland:::,_,_,_
514,769,hickey blvd,hickey:::blvd:::,pacifica,pacifica:::,_,_,_
515,381,california ave.,california:::ave.:::,palo alto,palo:::alto:::,_,_,_
516,550,waverley,waverley:::,palo alto,palo:::alto:::,_,_,_
517,700,welch rd,welch:::rd:::,palo alto,palo:::alto:::,_,_,_
518,607,gregory ln,gregory:::ln:::,pleasant hill,pleasant:::hill:::,_,_,_
519,1108,stoneridge mall,stoneridge:::mall:::,pleasanton,pleasanton:::,_,_,_
520,3520,solano ave,solano:::ave:::,richmond,richmond:::,_,_,_
521,101,park pl.,park:::pl.:::,richmond,richmond:::,_,_,_
522,1119,industrial rd,industrial:::rd:::,san carlos,san:::carlos:::,_,_,_
523,150,s 1st st ste 115,s:::1st:::st:::ste:::115:::,san jose,san:::jose:::,_,_,_
524,152,n 3rd st,n:::3rd:::st:::,san jose,san:::jose:::,_,_,_
525,271,e brokaw rd,e:::brokaw:::rd:::,san jose,san:::jose:::,_,_,_
526,3151,crow canyon pl # g,crow:::canyon:::pl:::#:::g:::,san ramon,san:::ramon:::,_,_,_
527,388,s overlook dr,s:::overlook:::dr:::,san ramon,san:::ramon:::,_,_,_
528,514,front st,front:::st:::,santa cruz,santa:::cruz:::,_,_,_
529,824,w el camino real,w:::el:::camino:::real:::,sunnyvale,sunnyvale:::,_,_,_
530,29320,union city blvd,union:::city:::blvd:::,union city,union:::city:::,_,_,_
531,67,broadway,broadway:::,walnut creek,walnut:::creek:::,_,_,_
532,41,simms st,simms:::st:::,san rafael,san:::rafael:::,_,_,_
533,1665,sebastopol rd,sebastopol:::rd:::,santa rosa,santa:::rosa:::,_,_,_
534,3080,marlow rd,marlow:::rd:::,santa rosa,santa:::rosa:::,_,_,_
535,128,n main st,n:::main:::st:::,sebastopol,sebastopol:::,_,_,_
536,529,st,st:::,sonoma,sonoma:::,_,_,_
537,122,w napa st,w:::napa:::st:::,sonoma,sonoma:::,_,_,_
538,19161,sonoma hwy,sonoma:::hwy:::,sonoma,sonoma:::,_,_,_
539,122,w napa st,w:::napa:::st:::,sonoma,sonoma:::,_,_,_
540,19161,sonoma hwy,sonoma:::hwy:::,sonoma,sonoma:::,_,_,_
541,123,battery st,battery:::st:::,san francisco,san:::francisco:::,_,_,_
542,376,university ave.,university:::ave.:::,palo alto,palo:::alto:::,_,_,_
543,125,university ave.,university:::ave.:::,palo alto,palo:::alto:::,_,_,_
545,93,town & country village,town:::&:::country:::village:::,palo alto,palo:::alto:::,_,_,_
546,1849,el camino real,el:::camino:::real:::,burlingame,burlingame:::,_,_,_
547,unknown,unknown:::,unknown,unknown:::,_,_,_
548,81,e. 3rd ave.,e.:::3rd:::ave.:::,san mateo,san:::mateo:::,_,_,_
549,441,saratoga ave.,saratoga:::ave.:::,san jose,san:::jose:::,_,_,_
550,1308,burlingame ave,burlingame:::ave:::,burlingame,burlingame:::,_,_,_
551,101,new montgomery,new:::montgomery:::,san francisco,san:::francisco:::,_,_,_
552,1353,lincoln ave.,lincoln:::ave.:::,calistoga,calistoga:::,_,_,_
553,446,columbus avenue,columbus:::avenue:::,san francisco,san:::francisco:::,_,_,_
554,953,san pablo ave,san:::pablo:::ave:::,albany,albany:::,_,_,_
555,858,san pablo ave,san:::pablo:::ave:::,albany,albany:::,_,_,_
556,809,w 2nd st,w:::2nd:::st:::,antioch,antioch:::,_,_,_
557,864,el camino real,el:::camino:::real:::,belmont,belmont:::,_,_,_
558,1410,old county rd,old:::county:::rd:::,belmont,belmont:::,_,_,_
559,11646,alba rd,alba:::rd:::,ben lomond,ben:::lomond:::,_,_,_
560,321,1st st,1st:::st:::,benicia,benicia:::,_,_,_
561,131,1st st # b,1st:::st:::#:::b:::,benicia,benicia:::,_,_,_
562,726,1st st,1st:::st:::,benicia,benicia:::,_,_,_
563,120,w h st,w:::h:::st:::,benicia,benicia:::,_,_,_
564,1202,e 5th st,e:::5th:::st:::,benicia,benicia:::,_,_,_
565,1591,solano ave,solano:::ave:::,berkeley,berkeley:::,_,_,_
566,1333,university ave,university:::ave:::,berkeley,berkeley:::,_,_,_
567,2598,telegraph ave,telegraph:::ave:::,berkeley,berkeley:::,_,_,_
568,2181,shattuck ave,shattuck:::ave:::,berkeley,berkeley:::,_,_,_
569,1310,university ave,university:::ave:::,berkeley,berkeley:::,_,_,_
570,100,seawall dr.,seawall:::dr.:::,berkeley,berkeley:::,_,_,_
571,3101,shattuck ave.,shattuck:::ave.:::,berkeley,berkeley:::,_,_,_
572,984,university ave,university:::ave:::,berkeley,berkeley:::,_,_,_
573,1822,san pablo ave,san:::pablo:::ave:::,berkeley,berkeley:::,_,_,_
574,2114,vine st,vine:::st:::,berkeley,berkeley:::,_,_,_
575,unknown,unknown:::,unknown,unknown:::,_,_,_
576,1327,broadway,broadway:::,burlingame,burlingame:::,_,_,_
577,241,california dr,california:::dr:::,burlingame,burlingame:::,_,_,_
578,241,california dr,california:::dr:::,burlingame,burlingame:::,_,_,_
579,221,park rd,park:::rd:::,burlingame,burlingame:::,_,_,_
580,1250,lincoln ave,lincoln:::ave:::,calistoga,calistoga:::,_,_,_
581,2369,winchester blvd,winchester:::blvd:::,campbell,campbell:::,_,_,_
582,unknown,unknown:::,unknown,unknown:::,_,_,_
583,1779,winchester blvd # 81,winchester:::blvd:::#:::81:::,campbell,campbell:::,_,_,_
584,1875,s. bascom ave,s.:::bascom:::ave:::,campbell,campbell:::,_,_,_
585,2617,carnation ct,carnation:::ct:::,castro valley,castro:::valley:::,_,_,_
586,20710,rutledge rd,rutledge:::rd:::,castro valley,castro:::valley:::,_,_,_
587,3717,castro valley blvd,castro:::valley:::blvd:::,castro valley,castro:::valley:::,_,_,_
588,191,highway 156,highway:::156:::,castroville,castroville:::,_,_,_
589,2325,clayton rd,clayton:::rd:::,concord,concord:::,_,_,_
590,2045,mount diablo st,mount:::diablo:::st:::,concord,concord:::,_,_,_
591,2001,salvio st,salvio:::st:::,concord,concord:::,_,_,_
592,5400,ygnacio valley rd,ygnacio:::valley:::rd:::,concord,concord:::,_,_,_
593,1114,meadow ln,meadow:::ln:::,concord,concord:::,_,_,_
594,282,sun valley mall,sun:::valley:::mall:::,concord,concord:::,_,_,_
595,2118,willow pass rd # 600,willow:::pass:::rd:::#:::600:::,concord,concord:::,_,_,_
596,5400,ygnacio valley rd # a10,ygnacio:::valley:::rd:::#:::a10:::,concord,concord:::,_,_,_
597,21619,stevens creek blvd,stevens:::creek:::blvd:::,cupertino,cupertino:::,_,_,_
598,19980,homestead rd,homestead:::rd:::,cupertino,cupertino:::,_,_,_
599,6192,mission st,mission:::st:::,daly city,daly:::city:::,_,_,_
600,7379,mission st,mission:::st:::,daly city,daly:::city:::,_,_,_
601,212,school st,school:::st:::,daly city,daly:::city:::,_,_,_
602,3456,camino tassajara,camino:::tassajara:::,danville,danville:::,_,_,_
603,369,hartz ave,hartz:::ave:::,danville,danville:::,_,_,_
604,7459,amador valley blvd,amador:::valley:::blvd:::,dublin,dublin:::,_,_,_
605,7851,amador valley blvd,amador:::valley:::blvd:::,dublin,dublin:::,_,_,_
606,7294,san ramon rd,san:::ramon:::rd:::,dublin,dublin:::,_,_,_
607,7138,village pky,village:::pky:::,dublin,dublin:::,_,_,_
608,2240,university ave,university:::ave:::,east palo alto,east:::palo:::alto:::,_,_,_
609,4156,appian way,appian:::way:::,el sobrante,el:::sobrante:::,_,_,_
610,212,regency ct,regency:::ct:::,el sobrante,el:::sobrante:::,_,_,_
611,6701,bay st,bay:::st:::,emeryville,emeryville:::,_,_,_
612,1712,w texas st,w:::texas:::st:::,fairfield,fairfield:::,_,_,_
613,833,texas st,texas:::st:::,fairfield,fairfield:::,_,_,_
614,3990,paradise valley rd,paradise:::valley:::rd:::,fairfield,fairfield:::,_,_,_
615,37422,fremont blvd # b,fremont:::blvd:::#:::b:::,fremont,fremont:::,_,_,_
616,4500,peralta blvd,peralta:::blvd:::,fremont,fremont:::,_,_,_
617,40645,fremont blvd ste 28,fremont:::blvd:::ste:::28:::,fremont,fremont:::,_,_,_
618,37671,niles blvd,niles:::blvd:::,fremont,fremont:::,_,_,_
619,43301,mission blvd,mission:::blvd:::,fremont,fremont:::,_,_,_
620,37501,niles blvd,niles:::blvd:::,fremont,fremont:::,_,_,_
621,3575,peralta blvd,peralta:::blvd:::,fremont,fremont:::,_,_,_
622,924,praderia cir,praderia:::cir:::,fremont,fremont:::,_,_,_
623,356,main st,main:::st:::,half moon bay,half:::moon:::bay:::,_,_,_
624,27935,manon ave,manon:::ave:::,hayward,hayward:::,_,_,_
625,1082,b st,b:::st:::,hayward,hayward:::,_,_,_
626,18974,meekland ave,meekland:::ave:::,hayward,hayward:::,_,_,_
627,22779,6th st,6th:::st:::,hayward,hayward:::,_,_,_
628,26966,aberdeen pl,aberdeen:::pl:::,hayward,hayward:::,_,_,_
629,22170,mission blvd,mission:::blvd:::,hayward,hayward:::,_,_,_
630,939,b st,b:::st:::,hayward,hayward:::,_,_,_
631,31113,mission blvd,mission:::blvd:::,hayward,hayward:::,_,_,_
632,20918,mission blvd,mission:::blvd:::,hayward,hayward:::,_,_,_
633,22580,grand st,grand:::st:::,hayward,hayward:::,_,_,_
634,26050,mocine ave,mocine:::ave:::,hayward,hayward:::,_,_,_
635,18553,mission blvd,mission:::blvd:::,hayward,hayward:::,_,_,_
636,464,grove way,grove:::way:::,hayward,hayward:::,_,_,_
637,21995,mission blvd,mission:::blvd:::,hayward,hayward:::,_,_,_
638,22554,main st,main:::st:::,hayward,hayward:::,_,_,_
639,25144,mission blvd,mission:::blvd:::,hayward,hayward:::,_,_,_
640,1001,b st,b:::st:::,hayward,hayward:::,_,_,_
641,24018,hesperian blvd,hesperian:::blvd:::,hayward,hayward:::,_,_,_
642,390,winton ave,winton:::ave:::,hayward,hayward:::,_,_,_
643,201,5th st,5th:::st:::,hollister,hollister:::,_,_,_
644,3553,mount diablo blvd,mount:::diablo:::blvd:::,lafayette,lafayette:::,_,_,_
